-0.038574	0.705322	-0.020264
0.213135	0.791016	-0.203613
0.509766	1.010742	-0.323242
0.699463	1.338135	-0.509521
0.825928	1.498291	0.007324
0.623779	1.205078	0.032715
0.777344	0.977295	-0.359131
0.521484	1.050293	-0.222168
-0.053711	1.388916	0.054443
-0.416748	1.590576	-0.427246
-0.401611	1.444824	-0.462646
-0.069824	1.454590	0.423340
-0.071045	0.822266	0.256348
-0.169434	0.510010	0.129395
-0.178711	0.426270	0.127686
-0.243408	0.653809	0.200684
-0.038574	0.969971	0.417969
0.083496	1.093018	0.488770
0.187256	0.986572	0.388916
0.380859	0.791504	0.358887
0.636475	0.643066	0.496094
0.457764	0.770020	0.687012
0.171143	0.974854	0.607666
0.008057	0.966064	0.443115
-0.122559	0.978271	0.165283
-1.065186	1.243652	-0.708008
0.002441	1.008545	-0.198975
-0.102295	1.026611	0.171143
0.228516	0.943115	0.116943
0.152588	0.875732	0.274902
0.083984	0.899658	0.427734
0.066162	0.930176	0.239746
-0.075195	0.973633	0.053467
0.132812	0.969971	0.083740
-0.010986	0.921143	0.007568
0.244385	0.981689	0.001709
0.322754	0.964355	0.078125
0.301758	0.942383	0.218018
0.151367	0.874756	0.216064
0.026123	0.844727	0.233398
-0.091309	0.930176	0.210938
-0.057373	1.029785	0.199219
0.124268	1.134033	0.359131
0.116455	1.055176	0.273438
0.241455	1.060303	0.033203
0.428955	1.176758	-0.452637
0.004883	1.276611	-0.552002
-0.238037	1.025635	-0.289795
-0.177246	0.905029	0.305908
-0.178711	0.920166	0.625977
0.049805	1.140625	0.790039
0.210693	1.514160	0.902344
0.214600	1.279785	0.473633
0.193848	1.070557	-0.446533
0.289062	1.057373	-0.281250
0.052979	0.950684	0.099609
0.065430	0.933838	0.216064
-0.001465	0.819092	0.309814
-0.222168	0.773193	0.196289
-0.104980	0.754150	-0.001465
0.007568	0.877197	-0.171143
-0.054199	0.864746	-0.038818
-0.126465	0.775635	0.205566
-0.123779	0.741699	0.250000
-0.167236	0.746094	0.169189
-0.137695	0.761475	0.047607
-0.038086	0.814941	-0.109131
0.176270	0.974365	-0.319336
0.080322	1.241943	-0.722412
0.298828	1.498291	-1.260498
0.760986	1.463135	-0.348389
0.921875	1.354004	0.174072
-0.269531	1.031738	0.470947
-0.496094	0.570312	1.040039
-1.073242	0.807129	0.510498
-0.746338	1.232910	0.173340
-0.618164	1.320312	-0.244873
0.141602	1.425781	-0.104736
0.417725	1.055664	-0.082031
1.999939	-1.800537	-2.000000
-0.743164	0.940918	-1.152100
0.152344	1.031250	0.059326
1.374512	0.850098	0.465576
0.569092	0.739258	0.481934
0.864014	0.979736	1.486816
0.007812	0.821045	0.598389
-0.056641	0.910645	0.594482
0.314941	1.187988	-0.050781
0.252441	1.092041	-0.270996
-0.248779	0.963379	-0.157227
-0.186768	0.936768	-0.031006
0.110596	0.904785	0.083740
0.013916	0.921143	0.138672
-0.062744	0.983398	0.046143
0.104736	1.021240	0.187500
0.034424	1.044922	0.284424
0.019531	0.924316	0.213379
0.031250	0.948242	0.230713
0.196777	0.968262	0.167725
0.250732	0.914551	0.239502
0.247070	0.895264	0.399170
0.114258	0.873535	0.430420
-0.014893	0.869385	0.407715
0.110840	0.867432	0.349365
0.135498	0.888916	0.322998
0.050537	0.864990	0.383057
0.064941	0.878662	0.339844
0.067139	0.908691	0.332031
0.031982	0.888916	0.281006
-0.021729	0.903076	0.233398
-0.015381	0.934082	0.171631
-0.036621	0.905029	0.083984
-0.080078	0.948486	-0.047852
-0.135986	1.076416	-0.211914
-0.226074	1.381836	-0.354492
-0.163818	1.517090	-0.384766
0.176514	1.238770	-0.071045
-0.129395	0.934082	0.154053
-0.086670	0.927246	-0.147217
0.008789	1.056885	-0.159180
0.251953	1.037354	-0.098145
0.213623	1.105225	0.112061
0.239746	1.036133	0.300781
0.010498	1.050781	0.339355
-0.098389	1.113770	0.263672
-0.080078	1.032715	0.181641
0.157715	1.004395	-0.014160
-0.017334	1.044678	-0.124268
-0.226074	1.125977	-0.111572
-0.225586	1.089844	-0.054199
-0.058350	1.019287	-0.057861
-0.204834	0.915283	-0.021973
-0.170654	0.833252	-0.127686
-0.238281	0.702393	-0.172607
-0.244141	0.693359	-0.173340
-0.219727	0.705811	-0.072510
-0.077148	0.718994	-0.093750
0.182617	0.761230	-0.181885
0.429932	0.986572	-0.437988
0.668701	1.203613	-0.376221
0.894775	1.277588	0.000732
0.743164	1.200195	0.229736
0.572998	1.060303	0.244629
0.284180	1.512695	0.332031
0.362793	1.899658	-0.935791
-0.578613	1.647705	0.029541
-0.023682	1.025391	0.430664
-0.031006	0.595947	0.214111
-0.026611	0.375732	-0.015625
-0.041260	0.506104	-0.202637
-0.424316	1.003906	-0.278809
-0.017334	1.193359	0.194092
0.105225	1.058594	0.300781
0.036133	0.832031	0.244385
0.031494	0.830566	0.247314
0.015869	0.859863	0.280273
0.023193	0.842041	0.408203
0.027344	0.807617	0.492676
-0.034180	0.824463	0.541504
-0.181152	0.919922	0.462646
-0.091553	0.984863	0.355713
-0.101074	0.889404	0.191895
-0.075684	0.895752	0.073486
0.033447	0.999023	0.025635
-0.052979	1.096924	-0.634521
0.032959	1.009521	0.291260
0.060303	0.892090	0.275879
-0.130615	0.925049	0.137451
-0.079346	0.920898	0.170898
-0.003906	0.937500	0.168945
-0.001953	0.967041	0.186279
0.044922	0.986572	0.186279
0.088135	1.013184	0.218262
0.193604	1.014404	0.233887
0.251953	0.937256	0.173828
-0.014893	0.923096	0.095459
-0.204346	0.956543	0.236816
-0.211182	1.177246	0.252441
0.018799	1.202393	0.321289
0.341064	1.065674	0.326904
0.264648	1.128662	-0.173340
0.148438	1.143311	-0.305176
0.008789	1.021973	-0.422363
-0.217285	0.924072	-0.126221
-0.166748	0.774414	0.121826
-0.152344	0.965332	0.261230
-0.130371	1.219727	0.320557
-0.333496	1.546875	0.296875
-0.764160	1.604980	0.018555
-0.097900	1.203613	0.123779
0.139648	1.368896	-0.008789
-0.364014	1.218262	0.012939
-0.457031	0.412354	-0.140869
-0.119629	0.683594	-0.033691
0.110596	1.012207	-0.023438
-0.072754	1.077637	-0.168945
-0.280029	0.902588	-0.105957
-0.146240	0.795898	-0.120117
-0.194580	0.729004	-0.114014
-0.180664	0.709229	-0.159668
-0.176025	0.712891	-0.085449
-0.135498	0.706055	-0.023926
-0.080322	0.672852	-0.040771
0.035156	0.671631	-0.068359
0.189209	0.734863	-0.007812
0.399170	0.974365	-0.032715
0.620850	1.168945	0.160156
0.666504	1.202393	0.546875
0.596436	1.218506	0.601074
0.617920	1.081787	0.442383
0.837646	1.022705	0.295410
0.735840	1.281738	0.047363
-0.364746	1.999939	-2.000000
0.322266	1.160889	0.251465
0.168701	1.461914	0.541260
-0.165527	0.971436	0.338623
-0.329102	0.594482	-0.063232
-0.557373	0.574219	-0.657959
-0.056396	0.766846	-0.008057
-0.100342	0.977051	-0.048096
-0.136475	1.041748	-0.036377
-0.153320	1.048584	0.073730
-0.186279	0.933838	0.112793
-0.196045	0.858154	0.165283
-0.224609	0.833252	0.261475
-0.322021	0.875488	0.317139
-0.392578	0.917480	0.376221
-0.358398	0.933594	0.361572
-0.242920	0.921387	0.217041
-0.173096	0.926514	0.164795
-0.148682	0.924561	0.185791
-0.117920	0.975830	0.201660
-0.019287	0.963623	0.228271
0.008057	0.939697	0.253662
0.092529	0.921143	0.250244
0.130859	0.991943	0.151611
0.452148	1.001953	-0.835938
-0.031494	1.042969	0.114502
-0.147705	0.946533	0.127441
-0.172852	0.937500	0.120361
-0.069824	0.894531	0.134766
0.051270	0.936768	0.217041
0.057617	0.932129	0.263672
0.044922	0.879639	0.314697
-0.047363	0.874512	0.337158
-0.209717	0.927246	0.303955
-0.274902	0.992676	0.117432
-0.406738	1.235596	0.006348
-0.366943	1.336670	0.075439
-0.255371	1.290283	0.217529
-0.154785	1.111816	-0.002441
0.040283	0.929443	-0.197998
0.155273	0.786133	-0.281006
0.149414	0.741211	-0.340576
0.004150	0.795898	-0.198730
-0.055420	0.894043	-0.073975
-0.179443	1.066162	-0.047852
-0.210449	1.178955	0.048096
-0.378418	1.400879	0.124512
-0.721924	1.532959	-0.064209
-0.357910	1.269287	0.000732
-0.050537	1.076172	-0.017822
-0.006592	0.948730	-0.171631
-0.039062	0.799316	-0.135254
-0.025146	0.718994	-0.143066
-0.140137	0.746338	-0.065918
-0.226562	0.800049	-0.013428
-0.286865	0.813477	-0.117676
-0.258789	0.875977	-0.102051
-0.177734	0.922119	-0.007812
-0.126709	0.943604	0.088867
-0.041748	0.981689	0.047119
0.012695	1.009277	-0.015137
0.031006	0.996094	-0.006592
0.170898	0.963135	0.042236
0.239746	0.921875	0.117676
0.265137	0.860352	0.070068
0.261230	0.909668	0.084961
0.238037	1.299561	0.262451
0.257812	1.295654	0.303223
0.222900	1.010254	0.105957
0.221680	0.936523	-0.052734
0.380127	1.181396	-0.371582
-0.496338	1.146484	-0.481689
0.110352	1.069092	-0.111816
0.116455	1.122803	0.110840
0.113525	0.957031	0.111328
0.072021	0.773438	0.117188
0.014404	0.790527	0.152588
-0.057373	0.852539	0.177490
-0.064941	0.919678	0.190430
-0.101562	0.976318	0.197266
-0.061768	0.964111	0.218750
-0.231201	0.890137	0.377686
-0.185791	0.922119	0.649902
-0.466797	0.973145	0.706787
-0.233398	0.845703	0.359131
-0.084229	0.767090	0.139160
-0.005859	0.823486	0.238770
0.006348	0.938721	0.353027
0.008057	0.941406	0.334717
0.042969	0.931641	0.283691
0.114746	0.933594	0.266357
0.172607	0.918701	0.290283
0.172363	0.895996	0.342773
0.155273	0.908447	0.380127
0.108398	0.921875	0.342773
0.082275	0.949951	0.219971
0.110840	0.997314	0.090820
0.160645	1.007324	0.110840
0.163574	0.968262	0.158691
0.213135	0.915283	0.181641
0.234619	0.858643	0.171387
0.302734	0.912842	0.217041
0.426758	0.929443	0.257080
0.452881	0.988281	0.278809
0.394775	1.088379	0.274658
0.170654	1.121826	0.218994
-0.024170	1.118164	0.055908
-0.171631	1.167969	-0.246338
-0.036865	0.934326	-0.423340
0.007568	0.818359	-0.183105
-0.295654	1.040039	0.170898
-0.523438	1.230469	0.307617
-0.419678	1.395752	0.478271
-0.026123	1.573975	0.332764
0.009277	1.393555	-0.360107
-0.009033	1.210449	-0.404785
-0.103760	0.970215	-0.183105
-0.154541	0.848877	-0.123779
-0.161865	0.873535	0.003174
-0.059814	0.904297	0.075439
-0.064209	0.837158	-0.018311
-0.016357	0.789795	-0.044922
0.038330	0.798340	-0.115723
-0.030029	0.866699	-0.101562
-0.037842	0.816406	-0.008789
-0.024170	0.797852	0.100586
-0.023926	0.754883	0.089844
-0.003906	0.754150	0.086182
0.104004	0.749512	0.020264
0.222168	0.814941	0.010742
0.305176	0.903564	-0.019043
0.525146	1.106201	-0.071777
0.782715	1.264893	-0.100342
0.972168	1.294678	-0.067383
0.808105	1.222168	-0.191895
0.813232	1.107910	-0.544189
0.333496	1.207520	-0.532715
-0.117188	1.583252	-0.372559
-0.653564	1.461182	-0.589600
-0.041992	1.252686	-0.032959
-0.221680	0.976318	0.138428
-0.277344	0.747559	0.097900
-0.216553	0.614014	0.094727
-0.143066	0.672852	0.150146
-0.142822	0.833008	0.270020
-0.052979	0.982910	0.354736
0.055908	0.995850	0.391846
0.267334	0.899170	0.416260
0.399902	0.805420	0.550049
0.353760	0.834961	0.710938
0.169678	0.862549	0.642822
0.099609	0.871582	0.479736
0.021729	0.892822	0.371094
-0.050537	0.899902	0.193848
-0.004883	0.979492	0.102539
0.071777	1.051025	-0.249268
-0.068359	1.124023	-0.308105
0.153076	1.035645	0.006348
0.302490	0.967041	0.322510
0.379639	0.887695	0.387451
0.071289	0.888916	0.154785
-0.158691	0.983398	0.147705
0.186035	0.949219	0.245117
-0.198486	0.813477	-0.148438
0.252930	0.945068	0.058594
0.398926	0.957031	0.096436
0.327393	0.891113	0.369385
0.233887	0.869629	0.472168
-0.022705	0.858887	0.343994
-0.231445	0.971924	0.236572
-0.216553	1.009277	0.275146
-0.335205	1.194580	0.233154
-0.065918	1.103027	0.223877
0.339600	1.070801	0.183105
0.322021	1.148926	0.007324
0.120605	1.060547	-0.328857
-0.137207	0.961670	-0.561279
-0.400146	1.020508	-0.251953
-0.380859	0.852051	0.097412
0.124023	0.790527	0.271729
0.254883	1.213623	0.482666
0.248779	1.589111	0.683350
0.021973	1.531982	0.687744
0.060547	1.299072	0.215332
-0.101807	1.151123	-0.502197
0.032715	1.087891	-0.151367
-0.079590	0.906494	0.027588
-0.313232	0.880127	-0.013184
-0.415283	0.981689	0.096680
-0.213867	0.758789	0.125488
0.087646	0.568848	0.036377
0.088379	0.633301	0.001465
-0.138672	0.729980	-0.056152
-0.183105	0.732178	0.003906
-0.188477	0.696289	0.063965
-0.171875	0.675049	0.078369
-0.094238	0.663086	0.043213
0.065674	0.696289	-0.054199
0.284912	0.803467	-0.162598
0.676758	1.249023	-0.832275
1.358887	1.687988	-0.347656
1.475586	1.739502	-0.222168
0.675293	1.088379	-0.120605
0.250977	0.848633	0.071777
0.152588	0.989502	0.127197
0.215332	1.364502	-0.403320
-0.145752	1.437256	-0.407959
-0.326904	1.147217	0.013672
-0.583008	0.864990	0.335449
-0.342529	0.934326	0.207764
-0.135986	1.107178	0.199951
-0.041504	0.996338	0.154297
-0.009521	0.826904	0.138428
0.050293	0.781494	0.244385
0.110840	0.812256	0.294189
0.224365	0.920410	0.327393
0.176025	0.934570	0.392090
0.338623	0.926025	0.409424
0.370361	0.811523	0.465820
0.127441	0.915771	0.440674
-0.006836	0.916260	0.314941
-0.107666	0.917725	0.213379
-0.590820	0.898682	-0.192627
-0.304688	0.983643	-0.065674
0.105713	0.975098	-0.035400
0.093750	1.005859	0.097412
0.192383	1.079590	0.108398
0.195801	1.016846	0.082764
0.294922	0.926514	0.084229
0.248291	0.963623	0.074707
0.041748	1.007812	0.010254
0.023193	0.990723	0.094727
0.050537	0.929199	0.060303
0.130371	0.924561	0.085449
0.149170	0.895264	0.109375
0.089355	0.876465	0.133301
0.027588	0.877930	0.149414
-0.040771	0.952881	0.198486
-0.032471	1.087646	0.253906
0.004883	1.193115	0.324463
0.109131	1.253662	0.344971
0.350586	1.111084	0.095703
0.613037	0.903320	-0.660156
-0.104004	0.880127	-0.561768
-0.143066	0.899170	-0.098877
0.167969	0.992920	0.494873
-0.195312	0.958496	0.392578
0.274170	1.125244	0.469727
0.366699	1.361572	0.609375
0.132812	1.375977	0.626465
0.219971	1.160889	0.176270
0.106689	1.090332	0.060303
0.114258	0.958740	0.072754
0.107910	0.957275	0.118164
-0.122803	0.884277	0.239502
-0.312256	0.779053	0.111572
-0.135498	0.872803	-0.054688
0.043701	0.979004	0.010986
-0.032227	0.897217	0.392822
-0.194092	0.776367	0.437256
-0.223633	0.835938	0.359863
-0.218506	0.872314	0.229492
-0.194092	0.892822	0.134521
-0.205322	0.895996	0.039307
-0.307861	0.922852	-0.031006
-0.182373	1.141846	-0.276611
-0.021729	1.322021	-0.753662
0.241699	1.212158	-0.370361
0.757568	1.279297	-0.197021
0.329834	0.960938	0.430908
-0.270752	0.922852	0.555908
-0.938721	1.258301	0.451172
-0.904053	1.051025	-0.128174
-0.185547	1.144043	-0.137695
0.333008	1.289307	0.057373
0.461914	0.940430	-0.050293
0.346924	0.718750	-0.016113
0.215088	0.787842	0.068604
0.193115	0.932129	0.041504
0.185547	1.004639	0.002441
0.238281	1.049561	-0.031982
0.260742	0.978516	0.014893
0.247070	0.916748	0.114258
0.230957	0.963867	0.153320
0.225342	1.013184	0.230713
0.142578	0.989990	0.281738
-0.031006	0.957031	0.237061
-0.296143	0.973633	0.197021
-0.143555	0.954102	0.423828
0.373291	0.666748	0.694824
0.273438	0.541992	0.838623
-0.257324	0.631836	0.603516
-0.618164	0.835449	0.281738
-0.463867	1.092041	-0.024170
-0.059814	1.111572	-0.127686
0.444824	1.129395	0.012207
0.521729	1.141602	0.352539
0.202393	0.975342	0.400635
-0.283936	0.772705	0.347168
-0.272949	0.752930	0.431885
-0.405762	0.895264	0.228760
-0.498535	0.880371	0.165527
-0.279053	0.833008	0.213135
-0.008057	0.857422	0.283203
0.121338	0.892578	0.317627
0.061523	0.955078	0.301758
-0.162598	0.958496	0.119873
-0.084229	0.918945	0.006836
-0.245850	0.893066	-0.093018
-0.300293	1.112549	-0.215332
-0.391846	1.313721	-0.277832
-0.062500	1.479004	-0.224854
0.266113	1.263916	-0.082764
0.253418	1.021484	0.354980
-0.529785	0.765869	-0.027588
-0.153809	1.075684	0.127197
-0.060791	1.065430	0.104492
-0.001221	1.040771	0.174561
-0.107178	1.031250	0.198975
-0.338135	1.093262	0.377930
-0.166260	0.970703	0.069580
-0.121826	0.952393	-0.199707
-0.245605	1.051025	-0.337402
-0.115723	1.135986	-0.120850
0.043701	0.952881	-0.072021
-0.169922	0.993408	-0.100830
-0.263672	0.937744	-0.108643
-0.247314	0.724365	-0.077148
-0.190430	0.726074	-0.091064
-0.195801	0.721924	-0.137207
-0.224854	0.689941	-0.086670
-0.192627	0.657471	-0.032471
-0.055176	0.711914	-0.010498
0.197021	0.806885	-0.091553
0.434814	1.086914	-0.229736
0.724854	1.289551	0.002441
0.651611	1.428955	0.496826
0.542725	1.225586	0.463379
0.335938	0.879150	0.162109
0.146729	1.132080	0.022461
-0.239990	1.814209	-0.753906
-0.416748	1.591309	-0.365234
0.168945	1.374512	0.266602
0.079102	0.938965	0.228516
-0.062500	0.589355	0.099609
-0.025391	0.421387	0.009766
-0.055664	0.571289	0.055176
-0.142578	0.857178	0.082520
-0.211670	1.102783	0.194580
-0.220459	1.042236	0.201172
-0.162354	0.840576	0.135986
-0.174072	0.765625	0.116699
-0.230713	0.874512	0.221924
-0.303711	0.911621	0.367432
-0.350098	0.903809	0.608154
-0.391113	0.972168	0.422607
-0.181396	0.895996	0.152832
-0.114014	0.816162	0.070068
-0.072998	0.840820	0.032959
-0.081543	0.971680	0.100586
-0.075439	1.020264	0.109375
-0.109619	0.953613	0.124512
-0.116699	0.938477	0.157715
-0.156494	0.958740	0.105469
-0.142822	0.991943	0.033203
-0.157959	0.965576	0.066650
-0.143311	0.958740	0.117432
-0.050537	0.981934	0.079346
-0.002930	0.991699	0.100098
0.074951	0.926025	0.159424
0.118408	0.966553	0.228760
0.113770	1.033203	0.284424
0.179443	0.968750	0.336426
0.120605	0.884521	0.312744
-0.110596	0.884033	0.175049
-0.345215	1.154053	0.094727
-0.287598	1.171143	0.243164
0.145020	1.076660	0.331055
0.242676	1.079346	0.188721
0.419922	1.036377	-0.843018
0.042725	0.966309	-0.619141
-0.231445	0.891357	-0.189209
-0.200684	0.846680	0.026611
-0.158691	1.119385	0.240967
-0.360840	1.464600	0.540771
-0.606445	1.613037	0.444092
-0.383545	1.566895	-0.426025
-0.110840	1.321045	-0.017822
-0.220947	1.144531	0.026123
-0.162109	0.951660	0.061035
-0.087646	0.746338	-0.095947
-0.070801	0.805176	-0.081787
0.014648	0.921875	0.067383
-0.122314	0.807617	-0.185059
-0.068359	0.782471	-0.199219
-0.082031	0.708008	-0.040283
-0.216797	0.679932	0.024902
-0.250488	0.759521	-0.061768
-0.222412	0.779297	-0.040039
-0.154053	0.748535	-0.011719
-0.102295	0.755859	0.039795
0.010742	0.751221	0.068848
0.242188	0.831543	0.106689
0.434082	1.112549	0.242188
0.664795	1.339355	0.371338
0.530518	1.150879	0.418213
0.336426	0.892090	0.314941
0.391602	0.823242	0.308594
0.482666	0.908203	0.370850
0.492432	1.100098	0.313721
-0.032471	1.627930	0.133057
-0.217529	1.654053	-0.428467
-0.466553	1.507324	0.215332
0.042236	0.989990	0.131592
-0.224121	0.680420	0.126221
-0.158203	0.500977	0.046143
-0.055176	0.592285	0.000488
-0.142334	0.859863	-0.078857
-0.235840	1.159180	-0.061768
-0.285156	1.115723	-0.018555
-0.314453	0.843994	0.026123
-0.312988	0.781006	0.134766
-0.376465	0.904297	0.264648
-0.554443	1.000244	0.338379
-0.494385	0.973145	0.447510
-0.276367	0.931641	0.260742
-0.141113	0.899658	0.142578
-0.067383	0.878174	0.076904
0.003174	0.991211	0.120605
0.074707	1.025391	0.102783
0.118408	0.989258	0.098145
0.130859	0.978516	0.069336
-0.060059	0.939453	-0.011963
-0.192871	0.935059	0.004883
-0.167236	0.959961	0.005371
-0.130615	0.971680	0.045166
-0.156982	0.970215	0.065918
-0.146729	0.951416	0.114990
-0.062012	0.965088	0.148926
-0.054688	0.960205	0.211182
-0.035156	0.951904	0.237061
0.041016	0.940918	0.230713
0.098145	0.912598	0.175293
0.007324	0.895752	0.102539
-0.090576	0.900391	0.145752
-0.144043	0.990967	0.212646
-0.210205	1.071289	0.252441
-0.289062	1.128906	0.136963
-0.326904	1.252197	-0.170654
-0.254395	1.204834	-0.294189
-0.089111	0.946533	-0.078857
0.083252	0.889404	-0.096191
0.183594	0.882324	-0.242432
0.180420	0.942871	-0.204346
0.100830	1.009766	-0.121094
-0.049072	1.200439	-0.102051
-0.359619	1.242188	-0.099121
-0.513184	1.267090	-0.023926
-0.587646	1.289307	0.023193
-0.450439	1.194092	0.070068
-0.210205	1.089355	-0.018555
-0.052246	1.044434	-0.059570
0.012207	0.989014	-0.038330
-0.041748	0.823486	-0.090088
-0.049561	0.683838	0.016846
-0.061035	0.520996	0.155518
-0.122559	0.704834	0.268311
-0.358887	0.966309	0.307861
-0.256836	0.938232	0.210693
-0.144043	0.985107	0.042969
-0.222900	0.853271	0.072510
-0.153076	0.755859	0.067383
0.045166	0.856201	0.114990
0.082764	0.890625	0.132568
